scenario,year,variable,commodity,sector,subsector,unit,value
BAU,2044,energy demand,RefPet,ResServ,,10 billion CNY,3.296997
BAU,2044,energy demand,ElecDist,ResServ,,10 billion CNY,7.252585
BAU,2044,energy demand,GasDist,ResServ,,10 billion CNY,2.5638983
BAU,2044,domestic demand,,ResServ,,10 billion CNY,583.3725
BAU,2044,commodity price,,ResServ,,1,1.0476556
BAU,2044,investment,,ResServ,,10 billion CNY,0.0
BAU,2044,government consumption,ResServ,,,10 billion CNY,0.0
BAU,2044,household consumption,ResServ,RuralHH,,10 billion CNY,42.628605
BAU,2044,household consumption,ResServ,UrbanHH,,10 billion CNY,256.79718
BAU,2044,output,,Education,,10 billion CNY,795.40375
BAU,2044,production cost,,Education,,1,1.0503862
BAU,2044,capital demand,,Education,,10 billion CNY,120.97312
BAU,2044,labor demand,,Education,,10 billion CNY,261.3186
BAU,2044,CO2,,Education,,0.1 billion tons,0.32549003
BAU,2044,energy demand,Coal,Education,,10 billion CNY,0.7915342
BAU,2044,energy demand,RefPet,Education,,10 billion CNY,3.396056
BAU,2044,energy demand,ElecDist,Education,,10 billion CNY,4.8203034
BAU,2044,energy demand,GasDist,Education,,10 billion CNY,0.94287246
BAU,2044,domestic demand,,Education,,10 billion CNY,795.40375
BAU,2044,commodity price,,Education,,1,1.0499084
BAU,2044,investment,,Education,,10 billion CNY,0.0
BAU,2044,government consumption,Education,,,10 billion CNY,415.15802
BAU,2044,household consumption,Education,RuralHH,,10 billion CNY,78.04267
BAU,2044,household consumption,Education,UrbanHH,,10 billion CNY,266.79395
BAU,2044,output,,Health,,10 billion CNY,906.3825
BAU,2044,production cost,,Health,,1,1.0390164
BAU,2044,capital demand,,Health,,10 billion CNY,57.91785
BAU,2044,labor demand,,Health,,10 billion CNY,191.36809
BAU,2044,CO2,,Health,,0.1 billion tons,0.20858374
BAU,2044,energy demand,Coal,Health,,10 billion CNY,0.70870805
BAU,2044,energy demand,RefPet,Health,,10 billion CNY,0.4264384
BAU,2044,energy demand,ElecDist,Health,,10 billion CNY,6.3015823
BAU,2044,energy demand,GasDist,Health,,10 billion CNY,0.68136394
BAU,2044,domestic demand,,Health,,10 billion CNY,904.7229
BAU,2044,commodity price,,Health,,1,1.0387057
BAU,2044,investment,,Health,,10 billion CNY,0.0
BAU,2044,government consumption,Health,,,10 billion CNY,569.495
BAU,2044,household consumption,Health,RuralHH,,10 billion CNY,57.992657
BAU,2044,household consumption,Health,UrbanHH,,10 billion CNY,263.93204
BAU,2044,output,,RecEnt,,10 billion CNY,301.23895
BAU,2044,production cost,,RecEnt,,1,1.020215
BAU,2044,capital demand,,RecEnt,,10 billion CNY,43.033363
BAU,2044,labor demand,,RecEnt,,10 billion CNY,59.405537
BAU,2044,CO2,,RecEnt,,0.1 billion tons,0.06581668
BAU,2044,energy demand,Coal,RecEnt,,10 billion CNY,0.05791475
BAU,2044,energy demand,RefPet,RecEnt,,10 billion CNY,1.2065738
BAU,2044,energy demand,ElecDist,RecEnt,,10 billion CNY,2.7762735
BAU,2044,energy demand,GasDist,RecEnt,,10 billion CNY,0.57756954
BAU,2044,domestic demand,,RecEnt,,10 billion CNY,292.7396
BAU,2044,commodity price,,RecEnt,,1,1.0169085
BAU,2044,investment,,RecEnt,,10 billion CNY,0.0
BAU,2044,government consumption,RecEnt,,,10 billion CNY,100.01168
BAU,2044,household consumption,RecEnt,RuralHH,,10 billion CNY,16.381939
BAU,2044,household consumption,RecEnt,UrbanHH,,10 billion CNY,110.42655
BAU,2044,output,,PubAdm,,10 billion CNY,1175.8125
BAU,2044,production cost,,PubAdm,,1,1.0700395
BAU,2044,capital demand,,PubAdm,,10 billion CNY,99.034546
BAU,2044,labor demand,,PubAdm,,10 billion CNY,378.08282
BAU,2044,CO2,,PubAdm,,0.1 billion tons,0.31433842
BAU,2044,energy demand,Coal,PubAdm,,10 billion CNY,0.74783146
BAU,2044,energy demand,RefPet,PubAdm,,10 billion CNY,3.8440137
BAU,2044,energy demand,ElecDist,PubAdm,,10 billion CNY,10.462769
BAU,2044,energy demand,GasDist,PubAdm,,10 billion CNY,0.4167132
BAU,2044,domestic demand,,PubAdm,,10 billion CNY,1173.7218
BAU,2044,commodity price,,PubAdm,,1,1.0698308
BAU,2044,investment,,PubAdm,,10 billion CNY,0.0
BAU,2044,government consumption,PubAdm,,,10 billion CNY,1116.2516
BAU,2044,household consumption,PubAdm,RuralHH,,10 billion CNY,1.088002
BAU,2044,household consumption,PubAdm,UrbanHH,,10 billion CNY,11.868266
BAU,2044,CO2,,RuralHH,,0.1 billion tons,4.2433743
BAU,2044,labor supply,,RuralHH,,10 billion CNY,1614.0984
BAU,2044,energy demand,Coal,RuralHH,,10 billion CNY,1.8541896
BAU,2044,energy demand,RefPet,RuralHH,,10 billion CNY,5.634633
BAU,2044,energy demand,ElecDist,RuralHH,,10 billion CNY,13.760618
BAU,2044,energy demand,GasDist,RuralHH,,10 billion CNY,1.6489877
BAU,2044,CO2,,UrbanHH,,0.1 billion tons,6.1101227
BAU,2044,labor supply,,UrbanHH,,10 billion CNY,3919.7407
BAU,2044,energy demand,Coal,UrbanHH,,10 billion CNY,1.2233245
BAU,2044,energy demand,RefPet,UrbanHH,,10 billion CNY,62.15713
BAU,2044,energy demand,ElecDist,UrbanHH,,10 billion CNY,58.506187
BAU,2044,energy demand,GasDist,UrbanHH,,10 billion CNY,41.500477
BAU,2044,labor wage,,,,1,1.7669196
BAU,2044,capital rent,,,,1,1.1851573
BAU,2044,real gdp-va,,,,10 billion CNY,18300.695
BAU,2044,real gdp-demand,,,,10 billion CNY,18070.191
BAU,2044,total factor productivity,,,,1,1.4948002
BAU,2044,total CO2 emissions,,,,0.1 billion tons,135.1806
BAU,2044,CO2 price,,,,100 CNY,1.0
BAU,2045,output,,AgFFF,,10 billion CNY,2308.37
BAU,2045,production cost,,AgFFF,,1,1.1266348
BAU,2045,capital demand,,AgFFF,,10 billion CNY,67.7328
BAU,2045,labor demand,,AgFFF,,10 billion CNY,885.9478
BAU,2045,CO2,,AgFFF,,0.1 billion tons,1.7482884
BAU,2045,energy demand,Coal,AgFFF,,10 billion CNY,0.65298206
BAU,2045,energy demand,RefPet,AgFFF,,10 billion CNY,12.461531
BAU,2045,energy demand,ElecDist,AgFFF,,10 billion CNY,22.636795
BAU,2045,energy demand,GasDist,AgFFF,,10 billion CNY,0.39880675
BAU,2045,domestic demand,,AgFFF,,10 billion CNY,2288.6917
BAU,2045,commodity price,,AgFFF,,1,1.1198212
BAU,2045,investment,,AgFFF,,10 billion CNY,34.188034
BAU,2045,government consumption,AgFFF,,,10 billion CNY,25.652485
BAU,2045,household consumption,AgFFF,RuralHH,,10 billion CNY,184.40004
BAU,2045,household consumption,AgFFF,UrbanHH,,10 billion CNY,366.8956
BAU,2045,output,,Coal,,10 billion CNY,353.77005
BAU,2045,production cost,,Coal,,1,1.0101615
BAU,2045,capital demand,,Coal,,10 billion CNY,45.246567
BAU,2045,labor demand,,Coal,,10 billion CNY,44.409336
BAU,2045,CO2,,Coal,,0.1 billion tons,1.0775751
BAU,2045,energy demand,Coal,Coal,,10 billion CNY,55.0575
BAU,2045,energy demand,RefPet,Coal,,10 billion CNY,1.2719226
BAU,2045,energy demand,ElecDist,Coal,,10 billion CNY,12.245593
BAU,2045,energy demand,GasDist,Coal,,10 billion CNY,0.019005425
BAU,2045,domestic demand,,Coal,,10 billion CNY,352.75394
BAU,2045,commodity price,,Coal,,1,1.0089008
BAU,2045,investment,,Coal,,10 billion CNY,3.3928752
BAU,2045,government consumption,Coal,,,10 billion CNY,0.0
BAU,2045,household consumption,Coal,RuralHH,,10 billion CNY,1.9074459
BAU,2045,household consumption,Coal,UrbanHH,,10 billion CNY,1.2567344
BAU,2045,output,,OilGas,,10 billion CNY,276.6677
BAU,2045,production cost,,OilGas,,1,0.94911695
BAU,2045,capital demand,,OilGas,,10 billion CNY,54.899754
BAU,2045,labor demand,,OilGas,,10 billion CNY,18.004469
BAU,2045,CO2,,OilGas,,0.1 billion tons,0.27310193
BAU,2045,energy demand,Coal,OilGas,,10 billion CNY,0.15188135
BAU,2045,energy demand,RefPet,OilGas,,10 billion CNY,1.1264113
BAU,2045,energy demand,ElecDist,OilGas,,10 billion CNY,6.08621
BAU,2045,energy demand,GasDist,OilGas,,10 billion CNY,0.002147976
BAU,2045,domestic demand,,OilGas,,10 billion CNY,271.79
BAU,2045,commodity price,,OilGas,,1,0.96947646
BAU,2045,investment,,OilGas,,10 billion CNY,3.409801
BAU,2045,government consumption,OilGas,,,10 billion CNY,0.0
BAU,2045,household consumption,OilGas,RuralHH,,10 billion CNY,0.0
BAU,2045,household consumption,OilGas,UrbanHH,,10 billion CNY,0.0
BAU,2045,output,,MetMin,,10 billion CNY,253.7055
BAU,2045,production cost,,MetMin,,1,0.99469024
BAU,2045,capital demand,,MetMin,,10 billion CNY,28.084976
BAU,2045,labor demand,,MetMin,,10 billion CNY,20.642345
BAU,2045,CO2,,MetMin,,0.1 billion tons,0.2423048
BAU,2045,energy demand,Coal,MetMin,,10 billion CNY,1.4616078
BAU,2045,energy demand,RefPet,MetMin,,10 billion CNY,14.620004
BAU,2045,energy demand,ElecDist,MetMin,,10 billion CNY,19.250946
BAU,2045,energy demand,GasDist,MetMin,,10 billion CNY,0.011494633
BAU,2045,domestic demand,,MetMin,,10 billion CNY,252.07416
BAU,2045,commodity price,,MetMin,,1,0.99286276
BAU,2045,investment,,MetMin,,10 billion CNY,0.9609393
BAU,2045,government consumption,MetMin,,,10 billion CNY,0.0
BAU,2045,household consumption,MetMin,RuralHH,,10 billion CNY,0.0
BAU,2045,household consumption,MetMin,UrbanHH,,10 billion CNY,0.0
BAU,2045,output,,NMetMin,,10 billion CNY,195.5421
BAU,2045,production cost,,NMetMin,,1,1.0178741
BAU,2045,capital demand,,NMetMin,,10 billion CNY,20.174185
BAU,2045,labor demand,,NMetMin,,10 billion CNY,27.236406
BAU,2045,CO2,,NMetMin,,0.1 billion tons,0.26348865
BAU,2045,energy demand,Coal,NMetMin,,10 billion CNY,2.2934368
BAU,2045,energy demand,RefPet,NMetMin,,10 billion CNY,12.13645
BAU,2045,energy demand,ElecDist,NMetMin,,10 billion CNY,11.352143
BAU,2045,energy demand,GasDist,NMetMin,,10 billion CNY,0.1843824
BAU,2045,domestic demand,,NMetMin,,10 billion CNY,192.27577
BAU,2045,commodity price,,NMetMin,,1,1.0164058
BAU,2045,investment,,NMetMin,,10 billion CNY,-0.36771673
BAU,2045,government consumption,NMetMin,,,10 billion CNY,0.0
BAU,2045,household consumption,NMetMin,RuralHH,,10 billion CNY,0.0
BAU,2045,household consumption,NMetMin,UrbanHH,,10 billion CNY,0.0
BAU,2045,output,,FoodPr,,10 billion CNY,2763.6567
BAU,2045,production cost,,FoodPr,,1,1.0513482
BAU,2045,capital demand,,FoodPr,,10 billion CNY,191.06206
BAU,2045,labor demand,,FoodPr,,10 billion CNY,127.57748
BAU,2045,CO2,,FoodPr,,0.1 billion tons,1.2206556
BAU,2045,energy demand,Coal,FoodPr,,10 billion CNY,4.762136
BAU,2045,energy demand,RefPet,FoodPr,,10 billion CNY,3.4618015
BAU,2045,energy demand,ElecDist,FoodPr,,10 billion CNY,20.506224
BAU,2045,energy demand,GasDist,FoodPr,,10 billion CNY,1.127529
BAU,2045,domestic demand,,FoodPr,,10 billion CNY,2693.695
BAU,2045,commodity price,,FoodPr,,1,1.0500035
BAU,2045,investment,,FoodPr,,10 billion CNY,27.638832
BAU,2045,government consumption,FoodPr,,,10 billion CNY,0.0
BAU,2045,household consumption,FoodPr,RuralHH,,10 billion CNY,372.37326
BAU,2045,household consumption,FoodPr,UrbanHH,,10 billion CNY,1024.6273
BAU,2045,output,,Textile,,10 billion CNY,780.25476
BAU,2045,production cost,,Textile,,1,1.0436659
BAU,2045,capital demand,,Textile,,10 billion CNY,42.155354
BAU,2045,labor demand,,Textile,,10 billion CNY,44.2483
BAU,2045,CO2,,Textile,,0.1 billion tons,0.34597915
BAU,2045,energy demand,Coal,Textile,,10 billion CNY,2.870342
BAU,2045,energy demand,RefPet,Textile,,10 billion CNY,1.3321949
BAU,2045,energy demand,ElecDist,Textile,,10 billion CNY,13.119997
BAU,2045,energy demand,GasDist,Textile,,10 billion CNY,0.15250345
BAU,2045,domestic demand,,Textile,,10 billion CNY,665.99365
BAU,2045,commodity price,,Textile,,1,1.0510474
BAU,2045,investment,,Textile,,10 billion CNY,-2.9977033
BAU,2045,government consumption,Textile,,,10 billion CNY,0.0
BAU,2045,household consumption,Textile,RuralHH,,10 billion CNY,6.9581504
BAU,2045,household consumption,Textile,UrbanHH,,10 billion CNY,18.840532
BAU,2045,output,,Apparel,,10 billion CNY,795.9607
BAU,2045,production cost,,Apparel,,1,1.0326165
BAU,2045,capital demand,,Apparel,,10 billion CNY,46.75689
BAU,2045,labor demand,,Apparel,,10 billion CNY,57.820965
BAU,2045,CO2,,Apparel,,0.1 billion tons,0.09206712
BAU,2045,energy demand,Coal,Apparel,,10 billion CNY,0.9070266
BAU,2045,energy demand,RefPet,Apparel,,10 billion CNY,1.6343896
BAU,2045,energy demand,ElecDist,Apparel,,10 billion CNY,5.980639
BAU,2045,energy demand,GasDist,Apparel,,10 billion CNY,0.22976153
BAU,2045,domestic demand,,Apparel,,10 billion CNY,557.3359
BAU,2045,commodity price,,Apparel,,1,1.0471172
BAU,2045,investment,,Apparel,,10 billion CNY,0.2810287
BAU,2045,government consumption,Apparel,,,10 billion CNY,0.0
BAU,2045,household consumption,Apparel,RuralHH,,10 billion CNY,43.14689
BAU,2045,household consumption,Apparel,UrbanHH,,10 billion CNY,251.66025
BAU,2045,output,,WoodPr,,10 billion CNY,534.01465
BAU,2045,production cost,,WoodPr,,1,1.0229785
BAU,2045,capital demand,,WoodPr,,10 billion CNY,34.234283
BAU,2045,labor demand,,WoodPr,,10 billion CNY,32.909233
BAU,2045,CO2,,WoodPr,,0.1 billion tons,0.088393904
BAU,2045,energy demand,Coal,WoodPr,,10 billion CNY,0.5398065
BAU,2045,energy demand,RefPet,WoodPr,,10 billion CNY,2.601481
BAU,2045,energy demand,ElecDist,WoodPr,,10 billion CNY,8.786377
BAU,2045,energy demand,GasDist,WoodPr,,10 billion CNY,0.039706737
BAU,2045,domestic demand,,WoodPr,,10 billion CNY,441.1161
BAU,2045,commodity price,,WoodPr,,1,1.0279864
BAU,2045,investment,,WoodPr,,10 billion CNY,52.77853
BAU,2045,government consumption,WoodPr,,,10 billion CNY,0.0
BAU,2045,household consumption,WoodPr,RuralHH,,10 billion CNY,10.470585
BAU,2045,household consumption,WoodPr,UrbanHH,,10 billion CNY,35.683994
BAU,2045,output,,PaperPr,,10 billion CNY,883.77936
BAU,2045,production cost,,PaperPr,,1,0.998659
BAU,2045,capital demand,,PaperPr,,10 billion CNY,72.30266
BAU,2045,labor demand,,PaperPr,,10 billion CNY,53.995865
BAU,2045,CO2,,PaperPr,,0.1 billion tons,0.5867862
BAU,2045,energy demand,Coal,PaperPr,,10 billion CNY,7.0372405
BAU,2045,energy demand,RefPet,PaperPr,,10 billion CNY,2.453872
BAU,2045,energy demand,ElecDist,PaperPr,,10 billion CNY,14.603331
BAU,2045,energy demand,GasDist,PaperPr,,10 billion CNY,0.9717247
BAU,2045,domestic demand,,PaperPr,,10 billion CNY,742.25793
BAU,2045,commodity price,,PaperPr,,1,0.9997239
BAU,2045,investment,,PaperPr,,10 billion CNY,13.638995
BAU,2045,government consumption,PaperPr,,,10 billion CNY,0.0
BAU,2045,household consumption,PaperPr,RuralHH,,10 billion CNY,11.793432
BAU,2045,household consumption,PaperPr,UrbanHH,,10 billion CNY,58.668007
BAU,2045,output,,RefPet,,10 billion CNY,859.7826
BAU,2045,production cost,,RefPet,,1,0.97305804
BAU,2045,capital demand,,RefPet,,10 billion CNY,44.357304
BAU,2045,labor demand,,RefPet,,10 billion CNY,14.002117
BAU,2045,CO2,,RefPet,,0.1 billion tons,3.0088227
BAU,2045,energy demand,Coal,RefPet,,10 billion CNY,46.797443
BAU,2045,energy demand,RefPet,RefPet,,10 billion CNY,58.595394
BAU,2045,energy demand,ElecDist,RefPet,,10 billion CNY,11.424249
BAU,2045,energy demand,GasDist,RefPet,,10 billion CNY,1.058493
BAU,2045,domestic demand,,RefPet,,10 billion CNY,828.2269
BAU,2045,commodity price,,RefPet,,1,0.97341967
BAU,2045,investment,,RefPet,,10 billion CNY,8.603058
BAU,2045,government consumption,RefPet,,,10 billion CNY,0.0
BAU,2045,household consumption,RefPet,RuralHH,,10 billion CNY,5.8148475
BAU,2045,household consumption,RefPet,UrbanHH,,10 billion CNY,64.05711
BAU,2045,output,,Chemical,,10 billion CNY,3269.6414
BAU,2045,production cost,,Chemical,,1,0.9924618
BAU,2045,capital demand,,Chemical,,10 billion CNY,264.16742
BAU,2045,labor demand,,Chemical,,10 billion CNY,139.56908
BAU,2045,CO2,,Chemical,,0.1 billion tons,4.9239674
BAU,2045,energy demand,Coal,Chemical,,10 billion CNY,43.445644
BAU,2045,energy demand,RefPet,Chemical,,10 billion CNY,157.0914
BAU,2045,energy demand,ElecDist,Chemical,,10 billion CNY,106.641335
BAU,2045,energy demand,GasDist,Chemical,,10 billion CNY,4.6528645
BAU,2045,domestic demand,,Chemical,,10 billion CNY,3006.1768
BAU,2045,commodity price,,Chemical,,1,0.99240226
BAU,2045,investment,,Chemical,,10 billion CNY,9.104693
BAU,2045,government consumption,Chemical,,,10 billion CNY,0.0
BAU,2045,household consumption,Chemical,RuralHH,,10 billion CNY,39.230877
BAU,2045,household consumption,Chemical,UrbanHH,,10 billion CNY,165.90407
BAU,2045,output,,NMetPr,,10 billion CNY,1392.8381
BAU,2045,production cost,,NMetPr,,1,0.9916534
BAU,2045,capital demand,,NMetPr,,10 billion CNY,158.84146
BAU,2045,labor demand,,NMetPr,,10 billion CNY,84.14757
BAU,2045,CO2,,NMetPr,,0.1 billion tons,8.977114
BAU,2045,energy demand,Coal,NMetPr,,10 billion CNY,59.198967
BAU,2045,energy demand,RefPet,NMetPr,,10 billion CNY,47.87223
BAU,2045,energy demand,ElecDist,NMetPr,,10 billion CNY,66.37503
BAU,2045,energy demand,GasDist,NMetPr,,10 billion CNY,0.33311346
BAU,2045,domestic demand,,NMetPr,,10 billion CNY,1331.1532
BAU,2045,commodity price,,NMetPr,,1,0.9916865
BAU,2045,investment,,NMetPr,,10 billion CNY,1.8086573
BAU,2045,government consumption,NMetPr,,,10 billion CNY,0.0
BAU,2045,household consumption,NMetPr,RuralHH,,10 billion CNY,3.0224059
BAU,2045,household consumption,NMetPr,UrbanHH,,10 billion CNY,8.902771
BAU,2045,output,,Metals,,10 billion CNY,2295.9778
BAU,2045,production cost,,Metals,,1,0.98514974
BAU,2045,capital demand,,Metals,,10 billion CNY,218.00043
BAU,2045,labor demand,,Metals,,10 billion CNY,91.169495
BAU,2045,CO2,,Metals,,0.1 billion tons,18.410892
BAU,2045,energy demand,Coal,Metals,,10 billion CNY,25.413565
BAU,2045,energy demand,RefPet,Metals,,10 billion CNY,106.42102
BAU,2045,energy demand,ElecDist,Metals,,10 billion CNY,113.03583
BAU,2045,energy demand,GasDist,Metals,,10 billion CNY,0.41223106
BAU,2045,domestic demand,,Metals,,10 billion CNY,2186.9988
BAU,2045,commodity price,,Metals,,1,0.98530114
BAU,2045,investment,,Metals,,10 billion CNY,8.385497
BAU,2045,government consumption,Metals,,,10 billion CNY,0.0
BAU,2045,household consumption,Metals,RuralHH,,10 billion CNY,0.0
BAU,2045,household consumption,Metals,UrbanHH,,10 billion CNY,0.0
BAU,2045,output,,MetalPr,,10 billion CNY,935.1095
BAU,2045,production cost,,MetalPr,,1,0.9949944
BAU,2045,capital demand,,MetalPr,,10 billion CNY,69.87399
BAU,2045,labor demand,,MetalPr,,10 billion CNY,64.603195
BAU,2045,CO2,,MetalPr,,0.1 billion tons,0.19650306
BAU,2045,energy demand,Coal,MetalPr,,10 billion CNY,0.8153621
BAU,2045,energy demand,RefPet,MetalPr,,10 billion CNY,7.139248
BAU,2045,energy demand,ElecDist,MetalPr,,10 billion CNY,38.34927
BAU,2045,energy demand,GasDist,MetalPr,,10 billion CNY,0.8418853
BAU,2045,domestic demand,,MetalPr,,10 billion CNY,821.99054
BAU,2045,commodity price,,MetalPr,,1,0.99549794
BAU,2045,investment,,MetalPr,,10 billion CNY,56.749573
BAU,2045,government consumption,MetalPr,,,10 billion CNY,0.0
BAU,2045,household consumption,MetalPr,RuralHH,,10 billion CNY,1.71975
BAU,2045,household consumption,MetalPr,UrbanHH,,10 billion CNY,11.118493
BAU,2045,output,,GenEqp,,10 billion CNY,1006.7204
BAU,2045,production cost,,GenEqp,,1,0.9946647
BAU,2045,capital demand,,GenEqp,,10 billion CNY,68.10788
BAU,2045,labor demand,,GenEqp,,10 billion CNY,59.00759
BAU,2045,CO2,,GenEqp,,0.1 billion tons,0.28243172
BAU,2045,energy demand,Coal,GenEqp,,10 billion CNY,0.37006393
BAU,2045,energy demand,RefPet,GenEqp,,10 billion CNY,3.459912
BAU,2045,energy demand,ElecDist,GenEqp,,10 billion CNY,14.614018
BAU,2045,energy demand,GasDist,GenEqp,,10 billion CNY,1.5530078
BAU,2045,domestic demand,,GenEqp,,10 billion CNY,831.06085
BAU,2045,commodity price,,GenEqp,,1,0.9949646
BAU,2045,investment,,GenEqp,,10 billion CNY,275.51138
BAU,2045,government consumption,GenEqp,,,10 billion CNY,0.0
BAU,2045,household consumption,GenEqp,RuralHH,,10 billion CNY,1.0375948
BAU,2045,household consumption,GenEqp,UrbanHH,,10 billion CNY,3.0801318
BAU,2045,output,,SpecEqp,,10 billion CNY,764.62506
BAU,2045,production cost,,SpecEqp,,1,1.0013264
BAU,2045,capital demand,,SpecEqp,,10 billion CNY,46.425613
BAU,2045,labor demand,,SpecEqp,,10 billion CNY,51.82049
BAU,2045,CO2,,SpecEqp,,0.1 billion tons,0.14505346
BAU,2045,energy demand,Coal,SpecEqp,,10 billion CNY,0.46929762
BAU,2045,energy demand,RefPet,SpecEqp,,10 billion CNY,2.6088126
BAU,2045,energy demand,ElecDist,SpecEqp,,10 billion CNY,10.985992
BAU,2045,energy demand,GasDist,SpecEqp,,10 billion CNY,0.6368529
BAU,2045,domestic demand,,SpecEqp,,10 billion CNY,665.61475
BAU,2045,commodity price,,SpecEqp,,1,1.0012224
BAU,2045,investment,,SpecEqp,,10 billion CNY,406.23535
BAU,2045,government consumption,SpecEqp,,,10 billion CNY,0.0
BAU,2045,household consumption,SpecEqp,RuralHH,,10 billion CNY,0.8895638
BAU,2045,household consumption,SpecEqp,UrbanHH,,10 billion CNY,5.671247
BAU,2045,output,,TransEqp,,10 billion CNY,2020.1848
BAU,2045,production cost,,TransEqp,,1,0.98690593
BAU,2045,capital demand,,TransEqp,,10 billion CNY,120.89971
BAU,2045,labor demand,,TransEqp,,10 billion CNY,75.95643
BAU,2045,CO2,,TransEqp,,0.1 billion tons,0.2009437
BAU,2045,energy demand,Coal,TransEqp,,10 billion CNY,0.0764577
BAU,2045,energy demand,RefPet,TransEqp,,10 billion CNY,3.839111
BAU,2045,energy demand,ElecDist,TransEqp,,10 billion CNY,14.891764
